Starting Antenna Logging
2504885	208	8	0	0	0	0	12	0	0
2505744	208	7	0	0	0	0	236	0	0
2514763	192	2	100	0	0	0	0	0	0
2522923	208	6	0	0	0	0	0	0	107
2523781	208	6	0	0	0	0	0	0	107
2532799	176	2	0	0	4	0	0	0	0
2541817	208	6	0	0	0	0	0	0	107
2543767	208	6	0	0	0	0	0	0	107
2550836	208	6	0	0	0	0	0	0	107
2559854	176	1	26	31	4	0	0	0	0
2568872	208	6	0	0	0	0	0	0	107
2577890	208	6	0	0	0	0	0	0	107
2578511	208	6	0	0	0	0	0	0	107
2586908	208	6	0	0	0	0	0	0	107
2595927	176	2	0	0	4	0	0	0	0
2597146	208	6	0	0	0	0	0	0	107
2599354	208	6	0	0	0	0	0	0	107
2600369	208	8	0	0	0	0	12	0	0
2604945	176	1	27	31	4	0	0	0	0
2613963	208	7	0	0	0	0	236	0	0
2616059	208	6	0	0	0	0	0	0	107
2622981	208	6	0	0	0	0	0	0	107
2631999	192	2	100	0	0	0	0	0	0
2634098	208	6	0	0	0	0	0	0	107
2641017	208	6	0	0	0	0	0	0	107
2646705	176	2	0	0	4	0	0	0	0
2650035	208	6	0	0	0	0	0	0	107
2654633	255	152	0	121	123	0	0	0	0
2654943	208	6	0	0	0	0	0	0	107
2659053	385	74	136	73	1	255	255	255	255
2668071	176	1	26	31	4	0	0	0	0
2677089	208	6	0	0	0	0	0	0	107
2686108	208	6	0	0	0	0	0	0	107
2689686	208	6	0	0	0	0	0	0	107
2694635	208	6	0	0	0	0	0	0	107
2695126	176	2	0	0	4	0	0	0	0
2697859	208	8	0	0	0	0	12	0	0
2704145	208	6	0	0	0	0	0	0	107
2710530	208	7	0	0	0	0	236	0	0
2713163	208	6	0	0	0	0	0	0	107
2722180	176	1	26	31	4	0	0	0	0
2727235	208	6	0	0	0	0	0	0	107
2731199	208	6	0	0	0	0	0	0	107
2740217	192	2	100	0	0	0	0	0	0
2745274	208	6	0	0	0	0	0	0	107
2749236	208	6	0	0	0	0	0	0	107
2758253	176	2	0	0	4	0	0	0	0
2766117	208	6	0	0	0	0	0	0	107
2767271	208	6	0	0	0	0	0	0	107
2776290	176	1	26	31	4	0	0	0	0
2785308	208	6	0	0	0	0	0	0	107
2793093	208	6	0	0	0	0	0	0	107
2794326	208	6	0	0	0	0	0	0	107
2796317	208	8	0	0	0	0	12	0	0
2798444	208	6	0	0	0	0	0	0	107
2800862	208	7	0	0	0	0	236	0	0
2803345	255	152	0	121	123	0	0	0	0
2812363	176	2	0	0	4	0	0	0	0
2821381	208	6	0	0	0	0	0	0	107
2821706	208	6	0	0	0	0	0	0	107
2830399	208	6	0	0	0	0	0	0	107
2838411	176	1	27	31	4	0	0	0	0
2839418	208	6	0	0	0	0	0	0	107
2848435	192	2	100	0	0	0	0	0	0
2856449	208	6	0	0	0	0	0	0	107
2857454	208	6	0	0	0	0	0	0	107
2866472	176	2	0	0	4	0	0	0	0
2875490	208	6	0	0	0	0	0	0	107
2877292	208	6	0	0	0	0	0	0	107
2884509	208	6	0	0	0	0	0	0	107
2892712	176	1	26	30	4	0	0	0	0
2893526	208	6	0	0	0	0	0	0	107
2895935	208	8	0	0	0	0	12	0	0
2900562	208	6	0	0	0	0	0	0	107
2902545	208	7	0	0	0	0	236	0	0
2911563	385	74	136	73	1	255	255	255	255
2912037	208	6	0	0	0	0	0	0	107
2920582	208	6	0	0	0	0	0	0	107
2929600	176	2	0	0	4	0	0	0	0
2932881	208	6	0	0	0	0	0	0	107
2938617	208	6	0	0	0	0	0	0	107
2947636	176	1	26	31	4	0	0	0	0
2948213	208	6	0	0	0	0	0	0	107
2949585	208	6	0	0	0	0	0	0	107
2956654	255	152	0	121	123	0	0	0	0
2965673	192	2	100	0	0	0	0	0	0
2967625	208	6	0	0	0	0	0	0	107
2974691	208	6	0	0	0	0	0	0	107
2983709	176	2	0	0	4	0	0	0	0
2988469	208	6	0	0	0	0	0	0	107
2991180	208	6	0	0	0	0	0	0	107
2992727	176	1	27	31	4	0	0	0	0
2994404	208	8	0	0	0	0	12	0	0
3001745	208	6	0	0	0	0	0	0	107
3010764	208	7	0	0	0	0	236	0	0
3019781	208	6	0	0	0	0	0	0	107
3023212	208	6	0	0	0	0	0	0	107
3028800	208	6	0	0	0	0	0	0	107
3037818	176	2	0	0	4	0	0	0	0
3044057	208	6	0	0	0	0	0	0	107
3046836	208	6	0	0	0	0	0	0	107
3055855	176	1	27	30	4	0	0	0	0
3060761	208	6	0	0	0	0	0	0	107
3064872	208	6	0	0	0	0	0	0	107
3073891	192	2	100	0	0	0	0	0	0
3078800	208	6	0	0	0	0	0	0	107
3082909	208	6	0	0	0	0	0	0	107
3088667	176	2	0	0	4	0	0	0	0
3091890	208	6	0	0	0	0	0	0	107
3097984	208	8	0	0	0	0	12	0	0
3099645	208	7	0	0	0	0	236	0	0
3100946	255	152	0	121	123	0	0	0	0
3109964	176	1	27	30	4	0	0	0	0
3118982	208	6	0	0	0	0	0	0	107
3128000	208	6	0	0	0	0	0	0	107
3134387	208	6	0	0	0	0	0	0	107
3137017	208	6	0	0	0	0	0	0	107
3146036	176	2	0	0	4	0	0	0	0
3146494	208	6	0	0	0	0	0	0	107
3155054	208	6	0	0	0	0	0	0	107
3155231	385	74	137	73	1	255	192	0	0
3164072	208	6	0	0	0	0	0	0	107
3171936	176	1	26	31	4	0	0	0	0
3173090	208	6	0	0	0	0	0	0	107
3182109	192	2	100	0	0	0	0	0	0
3188339	208	6	0	0	0	0	0	0	107
3189976	208	6	0	0	0	0	0	0	107
3191127	208	8	0	0	0	0	12	0	0
3191563	176	2	0	0	4	0	0	0	0
3200145	208	6	0	0	0	0	0	0	107
3209163	208	7	0	0	0	0	236	0	0
3210820	208	6	0	0	0	0	0	0	107
3218181	208	6	0	0	0	0	0	0	107
3227199	176	1	26	31	4	0	0	0	0
3236218	208	6	0	0	0	0	0	0	107
3245236	208	6	0	0	0	0	0	0	107
3245563	208	6	0	0	0	0	0	0	107
3247753	208	6	0	0	0	0	0	0	107
3254254	176	2	0	0	4	0	0	0	0
3263272	255	152	0	121	123	0	0	0	0
3266408	208	6	0	0	0	0	0	0	107
3272291	208	6	0	0	0	0	0	0	107
3281309	176	1	27	31	4	0	0	0	0
3283111	208	6	0	0	0	0	0	0	107
3285813	208	6	0	0	0	0	0	0	107
3289035	192	2	100	0	0	0	0	0	0
3290328	208	8	0	0	0	0	12	0	0
3299345	208	7	0	0	0	0	236	0	0
3301150	208	6	0	0	0	0	0	0	107
3308363	208	6	0	0	0	0	0	0	107
3317382	176	2	0	0	4	0	0	0	0
3321996	208	6	0	0	0	0	0	0	107
3326400	208	6	0	0	0	0	0	0	107
3335418	176	1	27	31	4	0	0	0	0
3344436	208	6	0	0	0	0	0	0	107
3353455	208	6	0	0	0	0	0	0	107
3356738	208	6	0	0	0	0	0	0	107
3362473	208	6	0	0	0	0	0	0	107
3371490	176	2	0	0	4	0	0	0	0
3377583	208	6	0	0	0	0	0	0	107
3380509	208	6	0	0	0	0	0	0	107
3384338	176	1	27	31	4	0	0	0	0
3387561	208	6	0	0	0	0	0	0	107
3389527	208	8	0	0	0	0	12	0	0
3392427	208	7	0	0	0	0	236	0	0
3394285	208	6	0	0	0	0	0	0	107
3397521	385	74	137	73	1	255	192	0	0
3398545	192	2	100	0	0	0	0	0	0
3407564	255	152	0	121	123	0	0	0	0
3412326	208	6	0	0	0	0	0	0	107
3416582	208	6	0	0	0	0	0	0	107
3425601	176	2	0	0	4	0	0	0	0
3433171	208	6	0	0	0	0	0	0	107
3434619	208	6	0	0	0	0	0	0	107
3443636	176	1	26	31	4	0	0	0	0
3452655	208	6	0	0	0	0	0	0	107
3461673	208	6	0	0	0	0	0	0	107
3467914	208	6	0	0	0	0	0	0	107
3470692	208	6	0	0	0	0	0	0	107
3479709	176	2	0	0	4	0	0	0	0
3482870	208	6	0	0	0	0	0	0	107
3486092	208	6	0	0	0	0	0	0	107
3488727	208	8	0	0	0	0	12	0	0
3488849	208	7	0	0	0	0	236	0	0
3497746	208	6	0	0	0	0	0	0	107
3505461	176	1	26	31	4	0	0	0	0
3506764	208	6	0	0	0	0	0	0	107
3515783	192	2	100	0	0	0	0	0	0
3523501	208	6	0	0	0	0	0	0	107
3524800	208	6	0	0	0	0	0	0	107
3533819	176	2	0	0	4	0	0	0	0
3542837	208	6	0	0	0	0	0	0	107
3544346	208	6	0	0	0	0	0	0	107
3547290	208	6	0	0	0	0	0	0	107
3551855	176	1	26	31	4	0	0	0	0
3560874	255	152	0	121	123	0	0	0	0
3569891	208	6	0	0	0	0	0	0	107
3578910	208	6	0	0	0	0	0	0	107
3579089	208	6	0	0	0	0	0	0	107
3581411	208	6	0	0	0	0	0	0	107
3584635	176	2	0	0	4	0	0	0	0
3587928	208	8	0	0	0	0	12	0	0
3596947	208	7	0	0	0	0	236	0	0
3599933	208	6	0	0	0	0	0	0	107
3605965	208	6	0	0	0	0	0	0	107
3614982	176	1	26	30	4	0	0	0	0
3616636	208	6	0	0	0	0	0	0	107
3623000	208	6	0	0	0	0	0	0	107
3633018	192	2	100	0	0	0	0	0	0
3634677	208	6	0	0	0	0	0	0	107
3638362	208	6	0	0	0	0	0	0	107
3642037	176	2	0	0	4	0	0	0	0
3651055	385	74	140	73	1	255	128	0	0
3655522	208	6	0	0	0	0	0	0	107
3660072	208	6	0	0	0	0	0	0	107
3669091	176	1	26	31	4	0	0	0	0
3678109	208	6	0	0	0	0	0	0	107
3679903	208	6	0	0	0	0	0	0	107
3683126	208	6	0	0	0	0	0	0	107
3687128	208	8	0	0	0	0	12	0	0
3690264	208	7	0	0	0	0	236	0	0
3696146	208	6	0	0	0	0	0	0	107
3697060	176	2	0	0	4	0	0	0	0
3705163	208	6	0	0	0	0	0	0	107
3711109	255	152	0	121	123	0	0	0	0
3714182	208	6	0	0	0	0	0	0	107
3723200	176	1	26	31	4	0	0	0	0
3727812	208	6	0	0	0	0	0	0	107
3732219	208	6	0	0	0	0	0	0	107
3741236	192	2	100	0	0	0	0	0	0
3745852	208	6	0	0	0	0	0	0	107
3750255	208	6	0	0	0	0	0	0	107
3759273	176	2	0	0	4	0	0	0	0
3766697	208	6	0	0	0	0	0	0	107
3768291	208	6	0	0	0	0	0	0	107
3777310	176	1	26	31	4	0	0	0	0
3778531	208	6	0	0	0	0	0	0	107
3781754	208	6	0	0	0	0	0	0	107
3786328	208	8	0	0	0	0	12	0	0
3795346	208	7	0	0	0	0	236	0	0
3801440	208	6	0	0	0	0	0	0	107
3804364	208	6	0	0	0	0	0	0	107
3813383	176	2	0	0	4	0	0	0	0
3822284	208	6	0	0	0	0	0	0	107
3822406	208	6	0	0	0	0	0	0	107
3831418	176	1	26	31	4	0	0	0	0
3838987	208	6	0	0	0	0	0	0	107
3840437	208	6	0	0	0	0	0	0	107
3846830	192	2	100	0	0	0	0	0	0
3849455	208	6	0	0	0	0	0	0	107
3857027	255	152	0	121	123	0	0	0	0
3858473	208	6	0	0	0	0	0	0	107
3867492	176	2	0	0	4	0	0	0	0
3876510	208	6	0	0	0	0	0	0	107
3877873	208	6	0	0	0	0	0	0	107
3877994	208	6	0	0	0	0	0	0	107
3881150	176	1	27	31	4	0	0	0	0
3884295	208	8	0	0	0	0	12	0	0
3885528	208	7	0	0	0	0	236	0	0
3894546	385	74	137	73	1	255	192	0	0
3903564	208	6	0	0	0	0	0	0	107
3912583	208	6	0	0	0	0	0	0	107
3912705	208	6	0	0	0	0	0	0	107
3921601	208	6	0	0	0	0	0	0	107
3930619	176	2	0	0	4	0	0	0	0
3933460	208	6	0	0	0	0	0	0	107
3939638	208	6	0	0	0	0	0	0	107
3948656	176	1	27	31	4	0	0	0	0
3950161	208	6	0	0	0	0	0	0	107
3957674	208	6	0	0	0	0	0	0	107
3966693	192	2	100	0	0	0	0	0	0
3968203	208	6	0	0	0	0	0	0	107
3975531	208	6	0	0	0	0	0	0	107
3975710	176	2	0	0	4	0	0	0	0
3978780	208	8	0	0	0	0	12	0	0
3984728	208	6	0	0	0	0	0	0	107
3989047	208	7	0	0	0	0	236	0	0
3993747	208	6	0	0	0	0	0	0	107
3996599	176	1	26	31	4	0	0	0	0
4002765	208	6	0	0	0	0	0	0	107
4011784	255	152	0	121	123	0	0	0	0
4020801	208	6	0	0	0	0	0	0	107
4023791	208	6	0	0	0	0	0	0	107
4029819	208	6	0	0	0	0	0	0	107
4038838	176	2	0	0	4	0	0	0	0
4044635	208	6	0	0	0	0	0	0	107
4047856	208	6	0	0	0	0	0	0	107
4056875	176	1	26	31	4	0	0	0	0
4061337	208	6	0	0	0	0	0	0	107
4065892	208	6	0	0	0	0	0	0	107
4074127	192	2	100	0	0	0	0	0	0
4074911	208	6	0	0	0	0	0	0	107
4077350	208	8	0	0	0	0	12	0	0
4079379	208	6	0	0	0	0	0	0	107
4083929	208	7	0	0	0	0	236	0	0
4092947	176	2	0	0	4	0	0	0	0
4100223	208	6	0	0	0	0	0	0	107
4101966	208	6	0	0	0	0	0	0	107
4110983	176	1	27	31	4	0	0	0	0
4119001	208	6	0	0	0	0	0	0	107
4129019	208	6	0	0	0	0	0	0	107
4130229	208	6	0	0	0	0	0	0	107
4134967	208	6	0	0	0	0	0	0	107
4138037	385	74	137	73	1	255	128	0	0
4146367	176	2	0	0	4	0	0	0	0
4147056	208	6	0	0	0	0	0	0	107
4155811	255	152	0	121	123	0	0	0	0
4156074	208	6	0	0	0	0	0	0	107
4165092	176	1	26	31	4	0	0	0	0
4172512	208	6	0	0	0	0	0	0	107
4174110	208	6	0	0	0	0	0	0	107
4175807	192	2	100	0	0	0	0	0	0
4183128	208	6	0	0	0	0	0	0	107
4190555	208	7	0	0	0	0	236	0	0
4192147	208	6	0	0	0	0	0	0	107
4201164	176	2	0	0	4	0	0	0	0
4210182	208	6	0	0	0	0	0	0	107
4211398	208	6	0	0	0	0	0	0	107
4219201	208	6	0	0	0	0	0	0	107
4228219	176	1	27	31	4	0	0	0	0
4237237	208	6	0	0	0	0	0	0	107
4246142	208	6	0	0	0	0	0	0	107
4246263	208	6	0	0	0	0	0	0	107
4255274	176	2	0	0	4	0	0	0	0
4264292	208	6	0	0	0	0	0	0	107
4266987	208	6	0	0	0	0	0	0	107
4271068	208	6	0	0	0	0	0	0	107
4273310	176	1	26	31	4	0	0	0	0
4274291	208	8	0	0	0	0	12	0	0
4282329	208	6	0	0	0	0	0	0	107
4283688	208	7	0	0	0	0	236	0	0
4291346	208	6	0	0	0	0	0	0	107
4296137	192	2	100	0	0	0	0	0	0
4300365	208	6	0	0	0	0	0	0	107
4301730	255	152	0	121	123	0	0	0	0
4309383	208	6	0	0	0	0	0	0	107
4318401	176	2	0	0	4	0	0	0	0
4322575	208	6	0	0	0	0	0	0	107
4327420	208	6	0	0	0	0	0	0	107
4868512	208	7	0	0	0	0	236	0	0
4345456	208	6	0	0	0	0	0	0	107
4354474	208	6	0	0	0	0	0	0	107
4357317	208	6	0	0	0	0	0	0	107
4363493	208	6	0	0	0	0	0	0	107
4369662	176	2	0	0	4	0	0	0	0
4372510	208	6	0	0	0	0	0	0	107
4372885	208	8	0	0	0	0	12	0	0
4376172	208	6	0	0	0	0	0	0	107
4378161	208	7	0	0	0	0	236	0	0
4381528	385	74	132	73	1	255	255	255	255
4390547	176	1	26	30	4	0	0	0	0
4394862	208	6	0	0	0	0	0	0	107
4399565	208	6	0	0	0	0	0	0	107
4408584	192	2	100	0	0	0	0	0	0
4412906	208	6	0	0	0	0	0	0	107
4417602	208	6	0	0	0	0	0	0	107
4426620	176	2	0	0	4	0	0	0	0
4433750	208	6	0	0	0	0	0	0	107
4435638	208	6	0	0	0	0	0	0	107
4443936	176	1	27	31	4	0	0	0	0
4444656	208	6	0	0	0	0	0	0	107
4453675	255	152	0	121	123	0	0	0	0
4462692	208	6	0	0	0	0	0	0	107
4468136	208	6	0	0	0	0	0	0	107
4468493	208	6	0	0	0	0	0	0	107
4471359	208	8	0	0	0	0	12	0	0
4471711	176	2	0	0	4	0	0	0	0
4480729	208	7	0	0	0	0	236	0	0
4489338	208	6	0	0	0	0	0	0	107
4489747	208	6	0	0	0	0	0	0	107
4498766	176	1	27	31	4	0	0	0	0
4506037	208	6	0	0	0	0	0	0	107
4507784	208	6	0	0	0	0	0	0	107
4516802	192	2	100	0	0	0	0	0	0
4524080	208	6	0	0	0	0	0	0	107
4525820	208	6	0	0	0	0	0	0	107
